DocumentID,DocumentName,RequestID,RequestRaw,RequestClean,RequestCleanNoStop
5997572647436436555,Chartwell Law.docx,1129,"10:
You have been involved in one (1) or more motor vehicle accidents prior to the subject accident.",you have been involved in one 1 or more motor vehicle accidents prior to the subject accident,you involved one 1 more motor vehicle accidents prior subject accident
5997572647436436555,Chartwell Law.docx,1130,"11:
You sustained significant and permanent injuries in said prior motor vehicle accidents.",you sustained significant and permanent injuries in said prior motor vehicle accidents,you sustained significant permanent injuries said prior motor vehicle accidents
5997572647436436555,Chartwell Law.docx,1131,"12:
You have been involved in one (1) or more motor vehicle accidents subsequent to the subject accident.",you have been involved in one 1 or more motor vehicle accidents subsequent to the subject accident,you involved one 1 more motor vehicle accidents subsequent subject accident
5997572647436436555,Chartwell Law.docx,1132,"13:
You sustained significant and permanent injury in said subsequent motor vehicle accidents.",you sustained significant and permanent injury in said subsequent motor vehicle accidents,you sustained significant permanent injury said subsequent motor vehicle accidents
5997572647436436555,Chartwell Law.docx,1133,"14:
You have been involved in one (1) or more slip and fall type or other non-motor vehicle accidents prior to the subject accident.",you have been involved in one 1 or more slip and fall type or other nonmotor vehicle accidents prior to the subject accident,you involved one 1 more slip fall type other nonmotor vehicle accidents prior subject accident
5997572647436436555,Chartwell Law.docx,1134,"15:
You sustained significant and permanent injuries in the prior slip and fall type or other non- motor vehicle type accidents.",you sustained significant and permanent injuries in the prior slip and fall type or other non motor vehicle type accidents,you sustained significant permanent injuries prior slip fall type other non motor vehicle type accidents
5997572647436436555,Chartwell Law.docx,1135,"16:
You have been involved in one (1) or more slip and fall type or other non-motor vehicle accidents subsequent to the subject accident.",you have been involved in one 1 or more slip and fall type or other nonmotor vehicle accidents subsequent to the subject accident,you involved one 1 more slip fall type other nonmotor vehicle accidents subsequent subject accident
5997572647436436555,Chartwell Law.docx,1136,"17:
You sustained significant and permanent injuries in the subsequent slip and fall type or other non-motor vehicle accidents.",you sustained significant and permanent injuries in the subsequent slip and fall type or other nonmotor vehicle accidents,you sustained significant permanent injuries subsequent slip fall type other nonmotor vehicle accidents
5997572647436436555,Chartwell Law.docx,1137,"18:
Some or all of your injuries that you are claiming damages for in this matter pre-existed the subject accident.",some or all of your injuries that you are claiming damages for in this matter preexisted the subject accident,some injuries claiming damages matter preexisted subject accident
5997572647436436555,Chartwell Law.docx,1138,"19:
You are able to perform the same tasks you were able to do prior to the subject accident.",you are able to perform the same tasks you were able to do prior to the subject accident,you able perform same tasks able do prior subject accident
5997572647436436555,Chartwell Law.docx,1139,"20:
You had been drinking alcohol within six (6) hours prior to the subject accident.",you had been drinking alcohol within six 6 hours prior to the subject accident,you drinking alcohol within six 6 hours prior subject accident
5997572647436436555,Chartwell Law.docx,1140,"21:
You took drugs and/or medication within six (6) hours prior to the subject accident.",you took drugs andor medication within six 6 hours prior to the subject accident,you took drugs medication within six 6 hours prior subject accident
5997572647436436555,Chartwell Law.docx,1141,"22:
You had a herniated disc prior to the subject accident.",you had a herniated disc prior to the subject accident,you herniated disc prior subject accident
5997572647436436555,Chartwell Law.docx,1142,"23:
You complained of pain in your neck prior to the subject accident.",you complained of pain in your neck prior to the subject accident,you complained pain neck prior subject accident
5997572647436436555,Chartwell Law.docx,1143,"24:
You complained of pain in your back prior to the subject accident.",you complained of pain in your back prior to the subject accident,you complained pain back prior subject accident
8489415404739441578,"Kirwanm Spellacy, Danner.docx",1144,"1:
That at the time of the subject accident, the vehicle you occupied was equipped with seat belts.",that at the time of the subject accident the vehicle you occupied was equipped with seat belts,that time subject accident vehicle occupied equipped seat belts
8489415404739441578,"Kirwanm Spellacy, Danner.docx",1145,"2:
That at the time of the subject accident, the vehicle you occupied was equipped with seat belts which were available for your use.",that at the time of the subject accident the vehicle you occupied was equipped with seat belts which were available for your use,that time subject accident vehicle occupied equipped seat belts available use
8489415404739441578,"Kirwanm Spellacy, Danner.docx",1146,"3:
That at the time of the subject accident, the seat belts in the vehicle you occupied were operational.",that at the time of the subject accident the seat belts in the vehicle you occupied were operational,that time subject accident seat belts vehicle occupied operational
8489415404739441578,"Kirwanm Spellacy, Danner.docx",1147,"4:
That at the time of the subject accident, you were not wearing a seat belt.",that at the time of the subject accident you were not wearing a seat belt,that time subject accident wearing seat belt
8489415404739441578,"Kirwanm Spellacy, Danner.docx",1148,"5:
That your failure to use the available and fully operational seat belt at the time of the subject accident was unreasonable.",that your failure to use the available and fully operational seat belt at the time of the subject accident was unreasonable,that failure use available fully operational seat belt time subject accident unreasonable
